"","req_tot","repartition_requetes","done","problematic"
"706","AU-ID(6507037489) OR AU-ID(6507048066) OR AU-ID(6507052815) OR AU-ID(6507090522) OR AU-ID(6507100143) OR AU-ID(6507106338) OR AU-ID(6507111393) OR AU-ID(6507121251) OR AU-ID(6507123166) OR AU-ID(6507161167)","Maxime1",0,0
"707","AU-ID(6507200265) OR AU-ID(6507201302) OR AU-ID(6507211774) OR AU-ID(6507212840) OR AU-ID(6507217403) OR AU-ID(6507234485) OR AU-ID(6507262736) OR AU-ID(6507266116) OR AU-ID(6507288188) OR AU-ID(6507291220)","Maxime1",0,0
"708","AU-ID(6507301840) OR AU-ID(6507302497) OR AU-ID(6507313893) OR AU-ID(6507319655) OR AU-ID(6507328134) OR AU-ID(6507355864) OR AU-ID(6507358073) OR AU-ID(6507369375) OR AU-ID(6507400304) OR AU-ID(6507407738)","Maxime1",0,0
"709","AU-ID(6507444713) OR AU-ID(6507448472) OR AU-ID(6507454220) OR AU-ID(6507465436) OR AU-ID(6507469214) OR AU-ID(6507492388) OR AU-ID(6507500191) OR AU-ID(6507510263) OR AU-ID(6507517230) OR AU-ID(6507520275)","Maxime1",0,0
"710","AU-ID(6507567386) OR AU-ID(6507575511) OR AU-ID(6507575662) OR AU-ID(6507618152) OR AU-ID(6507638077) OR AU-ID(6507671144) OR AU-ID(6507679713) OR AU-ID(6507682487) OR AU-ID(6507701539) OR AU-ID(6507708517)","Maxime1",0,0
"711","AU-ID(6507745235) OR AU-ID(6507750551) OR AU-ID(6507767152) OR AU-ID(6507777753) OR AU-ID(6507779903) OR AU-ID(6507780326) OR AU-ID(6507821575) OR AU-ID(6507851420) OR AU-ID(6507852384) OR AU-ID(6507857242)","Maxime1",0,0
"712","AU-ID(6507879761) OR AU-ID(6507905139) OR AU-ID(6507918935) OR AU-ID(6507924178) OR AU-ID(6507931879) OR AU-ID(6507940619) OR AU-ID(6507958108) OR AU-ID(6507992454) OR AU-ID(6508018679) OR AU-ID(6508026066)","Maxime1",0,0
"713","AU-ID(6508078464) OR AU-ID(6508109153) OR AU-ID(6508123894) OR AU-ID(6508132710) OR AU-ID(6508138607) OR AU-ID(6508146488) OR AU-ID(6508184975) OR AU-ID(6508191273) OR AU-ID(6508191569) OR AU-ID(6508194327)","Maxime1",0,0
"714","AU-ID(6508206928) OR AU-ID(6508215526) OR AU-ID(6508231403) OR AU-ID(6508253597) OR AU-ID(6508270231) OR AU-ID(6508271199) OR AU-ID(6508275338) OR AU-ID(6508283179) OR AU-ID(6508313831) OR AU-ID(6508359781)","Maxime1",0,0
"715","AU-ID(6508365316) OR AU-ID(6508391325) OR AU-ID(6601910208) OR AU-ID(6601913252) OR AU-ID(6601922831) OR AU-ID(6601929863) OR AU-ID(6601943228) OR AU-ID(6601943684) OR AU-ID(6601953759) OR AU-ID(6601954529)","Maxime1",0,0
"716","AU-ID(6601959315) OR AU-ID(6601961267) OR AU-ID(6601967139) OR AU-ID(6601971611) OR AU-ID(6601978873) OR AU-ID(6602000632) OR AU-ID(6602002470) OR AU-ID(6602002898) OR AU-ID(6602003703) OR AU-ID(6602071951)","Maxime1",0,0
"717","AU-ID(6602080331) OR AU-ID(6602082434) OR AU-ID(6602087940) OR AU-ID(6602091095) OR AU-ID(6602091976) OR AU-ID(6602092672) OR AU-ID(6602099285) OR AU-ID(6602101258) OR AU-ID(6602103406) OR AU-ID(6602116076)","Maxime1",0,0
"718","AU-ID(6602117512) OR AU-ID(6602118410) OR AU-ID(6602137549) OR AU-ID(6602142919) OR AU-ID(6602151058) OR AU-ID(6602152610) OR AU-ID(6602157667) OR AU-ID(6602160096) OR AU-ID(6602160256) OR AU-ID(6602166683)","Maxime1",0,0
"719","AU-ID(6602185676) OR AU-ID(6602193212) OR AU-ID(6602194828) OR AU-ID(6602205843) OR AU-ID(6602209205) OR AU-ID(6602209290) OR AU-ID(6602215103) OR AU-ID(6602219788) OR AU-ID(6602225117) OR AU-ID(6602226649)","Maxime1",0,0
"720","AU-ID(6602232246) OR AU-ID(6602248018) OR AU-ID(6602252278) OR AU-ID(6602254381) OR AU-ID(6602256970) OR AU-ID(6602262010) OR AU-ID(6602265469) OR AU-ID(6602270919) OR AU-ID(6602274368) OR AU-ID(6602274621)","Maxime1",0,0
"721","AU-ID(6602304765) OR AU-ID(6602322079) OR AU-ID(6602328018) OR AU-ID(6602328173) OR AU-ID(6602328481) OR AU-ID(6602336103) OR AU-ID(6602343804) OR AU-ID(6602352568) OR AU-ID(6602356691) OR AU-ID(6602360986)","Maxime1",0,0
"722","AU-ID(6602377861) OR AU-ID(6602378883) OR AU-ID(6602393565) OR AU-ID(6602397083) OR AU-ID(6602407931) OR AU-ID(6602408063) OR AU-ID(6602408836) OR AU-ID(6602421638) OR AU-ID(6602425919) OR AU-ID(6602431565)","Maxime1",0,0
"723","AU-ID(6602434666) OR AU-ID(6602437997) OR AU-ID(6602447975) OR AU-ID(6602450830) OR AU-ID(6602453630) OR AU-ID(6602455256) OR AU-ID(6602456191) OR AU-ID(6602456236) OR AU-ID(6602483457) OR AU-ID(6602486127)","Maxime1",0,0
"724","AU-ID(6602498805) OR AU-ID(6602505752) OR AU-ID(6602526770) OR AU-ID(6602527667) OR AU-ID(6602531272) OR AU-ID(6602541123) OR AU-ID(6602546536) OR AU-ID(6602547866) OR AU-ID(6602553591) OR AU-ID(6602557629)","Maxime1",0,0
"725","AU-ID(6602562439) OR AU-ID(6602562824) OR AU-ID(6602576586) OR AU-ID(6602596360) OR AU-ID(6602615782) OR AU-ID(6602615798) OR AU-ID(6602624927) OR AU-ID(6602627042) OR AU-ID(6602632008) OR AU-ID(6602635995)","Maxime1",0,0
"726","AU-ID(6602643213) OR AU-ID(6602644371) OR AU-ID(6602646434) OR AU-ID(6602650340) OR AU-ID(6602655504) OR AU-ID(6602670880) OR AU-ID(6602682921) OR AU-ID(6602683164) OR AU-ID(6602684053) OR AU-ID(6602699953)","Maxime1",0,0
"727","AU-ID(6602707742) OR AU-ID(6602714294) OR AU-ID(6602715160) OR AU-ID(6602719049) OR AU-ID(6602720706) OR AU-ID(6602727388) OR AU-ID(6602728543) OR AU-ID(6602743765) OR AU-ID(6602744554) OR AU-ID(6602746241)","Maxime1",0,0
"728","AU-ID(6602756150) OR AU-ID(6602765641) OR AU-ID(6602767789) OR AU-ID(6602768785) OR AU-ID(6602775874) OR AU-ID(6602779250) OR AU-ID(6602779333) OR AU-ID(6602786440) OR AU-ID(6602794908) OR AU-ID(6602807635)","Maxime1",0,0
"729","AU-ID(6602816552) OR AU-ID(6602816770) OR AU-ID(6602826730) OR AU-ID(6602828815) OR AU-ID(6602840669) OR AU-ID(6602844802) OR AU-ID(6602846604) OR AU-ID(6602852406) OR AU-ID(6602858916) OR AU-ID(6602859285)","Maxime1",0,0
"730","AU-ID(6602881911) OR AU-ID(6602886513) OR AU-ID(6602899361) OR AU-ID(6602903221) OR AU-ID(6602911977) OR AU-ID(6602912192) OR AU-ID(6602916416) OR AU-ID(6602927469) OR AU-ID(6602938659) OR AU-ID(6602961425)","Maxime1",0,0
"731","AU-ID(6602969842) OR AU-ID(6602969880) OR AU-ID(6602978381) OR AU-ID(6602980226) OR AU-ID(6602989420) OR AU-ID(6602995486) OR AU-ID(6602998101) OR AU-ID(6602999984) OR AU-ID(6603000100) OR AU-ID(6603004928)","Maxime1",0,0
"732","AU-ID(6603016227) OR AU-ID(6603018116) OR AU-ID(6603035654) OR AU-ID(6603037195) OR AU-ID(6603039346) OR AU-ID(6603045596) OR AU-ID(6603056451) OR AU-ID(6603062500) OR AU-ID(6603064427) OR AU-ID(6603067370)","Maxime1",0,0
"733","AU-ID(6603071979) OR AU-ID(6603080062) OR AU-ID(6603085094) OR AU-ID(6603087484) OR AU-ID(6603092626) OR AU-ID(6603098295) OR AU-ID(6603106522) OR AU-ID(6603113669) OR AU-ID(6603113925) OR AU-ID(6603128472)","Maxime1",0,0
"734","AU-ID(6603132213) OR AU-ID(6603138748) OR AU-ID(6603139359) OR AU-ID(6603142446) OR AU-ID(6603143792) OR AU-ID(6603144040) OR AU-ID(6603153213) OR AU-ID(6603165885) OR AU-ID(6603170839) OR AU-ID(6603175385)","Maxime1",0,0
"735","AU-ID(6603198294) OR AU-ID(6603212377) OR AU-ID(6603212935) OR AU-ID(6603216144) OR AU-ID(6603220104) OR AU-ID(6603225446) OR AU-ID(6603227375) OR AU-ID(6603244219) OR AU-ID(6603245247) OR AU-ID(6603247563)","Maxime1",0,0
"736","AU-ID(6603260895) OR AU-ID(6603266292) OR AU-ID(6603266949) OR AU-ID(6603272952) OR AU-ID(6603281718) OR AU-ID(6603282357) OR AU-ID(6603284239) OR AU-ID(6603285712) OR AU-ID(6603291448) OR AU-ID(6603292542)","Maxime1",0,0
"737","AU-ID(6603298033) OR AU-ID(6603302826) OR AU-ID(6603315213) OR AU-ID(6603326916) OR AU-ID(6603329904) OR AU-ID(6603330046) OR AU-ID(6603344667) OR AU-ID(6603345710) OR AU-ID(6603346067) OR AU-ID(6603347687)","Maxime1",0,0
"738","AU-ID(6603367933) OR AU-ID(6603368848) OR AU-ID(6603372091) OR AU-ID(6603377115) OR AU-ID(6603381427) OR AU-ID(6603384082) OR AU-ID(6603386889) OR AU-ID(6603387461) OR AU-ID(6603403710) OR AU-ID(6603413572)","Maxime1",0,0
"739","AU-ID(6603431405) OR AU-ID(6603431560) OR AU-ID(6603433406) OR AU-ID(6603433749) OR AU-ID(6603437820) OR AU-ID(6603438416) OR AU-ID(6603440454) OR AU-ID(6603442941) OR AU-ID(6603452002) OR AU-ID(6603452240)","Maxime1",0,0
"740","AU-ID(6603456332) OR AU-ID(6603461883) OR AU-ID(6603463154) OR AU-ID(6603463493) OR AU-ID(6603465553) OR AU-ID(6603480100) OR AU-ID(6603496942) OR AU-ID(6603515102) OR AU-ID(6603538699) OR AU-ID(6603548959)","Maxime1",0,0
"741","AU-ID(6603555279) OR AU-ID(6603555307) OR AU-ID(6603573176) OR AU-ID(6603574356) OR AU-ID(6603580513) OR AU-ID(6603580939) OR AU-ID(6603584046) OR AU-ID(6603589677) OR AU-ID(6603593638) OR AU-ID(6603596277)","Maxime1",0,0
"742","AU-ID(6603616412) OR AU-ID(6603620340) OR AU-ID(6603623269) OR AU-ID(6603624720) OR AU-ID(6603624890) OR AU-ID(6603631885) OR AU-ID(6603632440) OR AU-ID(6603638809) OR AU-ID(6603642228) OR AU-ID(6603651184)","Maxime1",0,0
"743","AU-ID(6603664045) OR AU-ID(6603668364) OR AU-ID(6603668796) OR AU-ID(6603670624) OR AU-ID(6603671927) OR AU-ID(6603681532) OR AU-ID(6603697464) OR AU-ID(6603700686) OR AU-ID(6603706176) OR AU-ID(6603708544)","Maxime1",0,0
"744","AU-ID(6603712058) OR AU-ID(6603717802) OR AU-ID(6603720688) OR AU-ID(6603722830) OR AU-ID(6603726298) OR AU-ID(6603728862) OR AU-ID(6603733958) OR AU-ID(6603735678) OR AU-ID(6603744669) OR AU-ID(6603744928)","Maxime1",0,0
"745","AU-ID(6603755460) OR AU-ID(6603763024) OR AU-ID(6603767317) OR AU-ID(6603769026) OR AU-ID(6603776164) OR AU-ID(6603777678) OR AU-ID(6603778247) OR AU-ID(6603780502) OR AU-ID(6603782293) OR AU-ID(6603790575)","Maxime1",0,0
"746","AU-ID(6603795023) OR AU-ID(6603800293) OR AU-ID(6603809425) OR AU-ID(6603809916) OR AU-ID(6603814970) OR AU-ID(6603829304) OR AU-ID(6603832221) OR AU-ID(6603835137) OR AU-ID(6603838408) OR AU-ID(6603843340)","Maxime1",0,0
"747","AU-ID(6603849682) OR AU-ID(6603861952) OR AU-ID(6603865096) OR AU-ID(6603875658) OR AU-ID(6603890023) OR AU-ID(6603896730) OR AU-ID(6603906006) OR AU-ID(6603906048) OR AU-ID(6603906258) OR AU-ID(6603907085)","Maxime1",0,0
"748","AU-ID(6603913334) OR AU-ID(6603914611) OR AU-ID(6603916811) OR AU-ID(6603917539) OR AU-ID(6603919981) OR AU-ID(6603921285) OR AU-ID(6603924044) OR AU-ID(6603928668) OR AU-ID(6603929325) OR AU-ID(6603938217)","Maxime1",0,0
"749","AU-ID(6603942994) OR AU-ID(6603946841) OR AU-ID(6603946903) OR AU-ID(6603952378) OR AU-ID(6603955727) OR AU-ID(6603957690) OR AU-ID(6603960115) OR AU-ID(6603964501) OR AU-ID(6603976149) OR AU-ID(6603989025)","Maxime1",0,0
"750","AU-ID(6604013805) OR AU-ID(6604014388) OR AU-ID(6604017312) OR AU-ID(6604059917) OR AU-ID(6604072811) OR AU-ID(6701311460) OR AU-ID(6701314902) OR AU-ID(6701315467) OR AU-ID(6701320697) OR AU-ID(6701322868)","Maxime1",0,0
"751","AU-ID(6701351517) OR AU-ID(6701356805) OR AU-ID(6701361915) OR AU-ID(6701367954) OR AU-ID(6701372206) OR AU-ID(6701376655) OR AU-ID(6701377356) OR AU-ID(6701392868) OR AU-ID(6701397354) OR AU-ID(6701402424)","Maxime1",0,0
"752","AU-ID(6701404689) OR AU-ID(6701413300) OR AU-ID(6701420097) OR AU-ID(6701426871) OR AU-ID(6701432271) OR AU-ID(6701441204) OR AU-ID(6701460772) OR AU-ID(6701461670) OR AU-ID(6701466795) OR AU-ID(6701468226)","Maxime1",0,0
"753","AU-ID(6701473723) OR AU-ID(6701481201) OR AU-ID(6701481355) OR AU-ID(6701481609) OR AU-ID(6701482578) OR AU-ID(6701486269) OR AU-ID(6701502173) OR AU-ID(6701502613) OR AU-ID(6701509730) OR AU-ID(6701511285)","Maxime1",0,0
"754","AU-ID(6701524707) OR AU-ID(6701525330) OR AU-ID(6701526528) OR AU-ID(6701528199) OR AU-ID(6701530507) OR AU-ID(6701531558) OR AU-ID(6701533403) OR AU-ID(6701546740) OR AU-ID(6701546793) OR AU-ID(6701554638)","Maxime1",0,0
"755","AU-ID(6701571780) OR AU-ID(6701574139) OR AU-ID(6701578294) OR AU-ID(6701583789) OR AU-ID(6701584436) OR AU-ID(6701591799) OR AU-ID(6701595368) OR AU-ID(6701595487) OR AU-ID(6701596314) OR AU-ID(6701596440)","Maxime1",0,0
"756","AU-ID(6701599917) OR AU-ID(6701614362) OR AU-ID(6701614672) OR AU-ID(6701620855) OR AU-ID(6701620860) OR AU-ID(6701626096) OR AU-ID(6701630807) OR AU-ID(6701631494) OR AU-ID(6701635515) OR AU-ID(6701636107)","Maxime1",0,0
"757","AU-ID(6701643322) OR AU-ID(6701643379) OR AU-ID(6701650636) OR AU-ID(6701651802) OR AU-ID(6701652173) OR AU-ID(6701656747) OR AU-ID(6701660310) OR AU-ID(6701663573) OR AU-ID(6701671807) OR AU-ID(6701672096)","Maxime1",0,0
"758","AU-ID(6701683500) OR AU-ID(6701685094) OR AU-ID(6701686659) OR AU-ID(6701706808) OR AU-ID(6701710022) OR AU-ID(6701711123) OR AU-ID(6701713331) OR AU-ID(6701716688) OR AU-ID(6701721066) OR AU-ID(6701728226)","Maxime1",0,0
"759","AU-ID(6701735270) OR AU-ID(6701736346) OR AU-ID(6701742195) OR AU-ID(6701742743) OR AU-ID(6701743502) OR AU-ID(6701750975) OR AU-ID(6701754139) OR AU-ID(6701754606) OR AU-ID(6701755684) OR AU-ID(6701759105)","Maxime1",0,0
"760","AU-ID(6701762834) OR AU-ID(6701773087) OR AU-ID(6701773139) OR AU-ID(6701774452) OR AU-ID(6701786885) OR AU-ID(6701788876) OR AU-ID(6701789184) OR AU-ID(6701793440) OR AU-ID(6701801846) OR AU-ID(6701804153)","Maxime1",0,0
"761","AU-ID(6701809144) OR AU-ID(6701823706) OR AU-ID(6701828416) OR AU-ID(6701832523) OR AU-ID(6701835127) OR AU-ID(6701844386) OR AU-ID(6701847295) OR AU-ID(6701847725) OR AU-ID(6701855846) OR AU-ID(6701925889)","Maxime1",0,0
"762","AU-ID(7003281917) OR AU-ID(7003283136) OR AU-ID(7003284148) OR AU-ID(7003286155) OR AU-ID(7003290056) OR AU-ID(7003291647) OR AU-ID(7003296588) OR AU-ID(7003304865) OR AU-ID(7003320596) OR AU-ID(7003326827)","Maxime1",0,0
"763","AU-ID(7003338384) OR AU-ID(7003343136) OR AU-ID(7003347160) OR AU-ID(7003347181) OR AU-ID(7003348987) OR AU-ID(7003349672) OR AU-ID(7003355011) OR AU-ID(7003356518) OR AU-ID(7003360628) OR AU-ID(7003375706)","Maxime1",0,0
"764","AU-ID(7003377430) OR AU-ID(7003386909) OR AU-ID(7003389309) OR AU-ID(7003410346) OR AU-ID(7003412314) OR AU-ID(7003415390) OR AU-ID(7003417304) OR AU-ID(7003422762) OR AU-ID(7003441652) OR AU-ID(7003442060)","Maxime1",0,0
"765","AU-ID(7003445341) OR AU-ID(7003445887) OR AU-ID(7003448458) OR AU-ID(7003448840) OR AU-ID(7003453961) OR AU-ID(7003454177) OR AU-ID(7003463863) OR AU-ID(7003474433) OR AU-ID(7003474688) OR AU-ID(7003476267)","Maxime1",0,0
"766","AU-ID(7003483270) OR AU-ID(7003483286) OR AU-ID(7003491343) OR AU-ID(7003494982) OR AU-ID(7003503145) OR AU-ID(7003508625) OR AU-ID(7003519222) OR AU-ID(7003520037) OR AU-ID(7003522540) OR AU-ID(7003535041)","Maxime1",0,0
"767","AU-ID(7003540013) OR AU-ID(7003550200) OR AU-ID(7003559165) OR AU-ID(7003576027) OR AU-ID(7003588461) OR AU-ID(7003590847) OR AU-ID(7003592406) OR AU-ID(7003598940) OR AU-ID(7003610543) OR AU-ID(7003610825)","Maxime1",0,0
"768","AU-ID(7003628800) OR AU-ID(7003629267) OR AU-ID(7003636138) OR AU-ID(7003638542) OR AU-ID(7003643324) OR AU-ID(7003646699) OR AU-ID(7003647544) OR AU-ID(7003649631) OR AU-ID(7003655701) OR AU-ID(7003656541)","Maxime1",0,0
"769","AU-ID(7003669072) OR AU-ID(7003669102) OR AU-ID(7003670939) OR AU-ID(7003674980) OR AU-ID(7003682643) OR AU-ID(7003684255) OR AU-ID(7003687531) OR AU-ID(7003689851) OR AU-ID(7003691769) OR AU-ID(7003698122)","Maxime1",0,0
"770","AU-ID(7003711151) OR AU-ID(7003711557) OR AU-ID(7003715012) OR AU-ID(7003721055) OR AU-ID(7003729646) OR AU-ID(7003731297) OR AU-ID(7003732562) OR AU-ID(7003739432) OR AU-ID(7003740489) OR AU-ID(7003741811)","Maxime1",0,0
"771","AU-ID(7003754629) OR AU-ID(7003755914) OR AU-ID(7003761371) OR AU-ID(7003767090) OR AU-ID(7003770470) OR AU-ID(7003773446) OR AU-ID(7003782277) OR AU-ID(7003793073) OR AU-ID(7003800146) OR AU-ID(7003803290)","Maxime1",0,0
"772","AU-ID(7003816053) OR AU-ID(7003822310) OR AU-ID(7003826275) OR AU-ID(7003832380) OR AU-ID(7003837718) OR AU-ID(7003840133) OR AU-ID(7003845258) OR AU-ID(7003848606) OR AU-ID(7003856190) OR AU-ID(7003860525)","Maxime1",0,0
"773","AU-ID(7003866217) OR AU-ID(7003866427) OR AU-ID(7003868052) OR AU-ID(7003874547) OR AU-ID(7003892486) OR AU-ID(7003893634) OR AU-ID(7003901795) OR AU-ID(7003903511) OR AU-ID(7003910352) OR AU-ID(7003919753)","Maxime1",0,0
"774","AU-ID(7003924320) OR AU-ID(7003924915) OR AU-ID(7003928414) OR AU-ID(7003929179) OR AU-ID(7003931044) OR AU-ID(7003937294) OR AU-ID(7003937341) OR AU-ID(7003953881) OR AU-ID(7003954464) OR AU-ID(7003956029)","Maxime1",0,0
"775","AU-ID(7003956751) OR AU-ID(7003960425) OR AU-ID(7003962116) OR AU-ID(7003974352) OR AU-ID(7003976901) OR AU-ID(7003977198) OR AU-ID(7003980878) OR AU-ID(7003983346) OR AU-ID(7003988513) OR AU-ID(7003993198)","Maxime1",0,0
"776","AU-ID(7004002710) OR AU-ID(7004008817) OR AU-ID(7004011338) OR AU-ID(7004011392) OR AU-ID(7004023670) OR AU-ID(7004024599) OR AU-ID(7004026980) OR AU-ID(7004032906) OR AU-ID(7004042184) OR AU-ID(7004042887)","Maxime1",0,0
"777","AU-ID(7004048059) OR AU-ID(7004062488) OR AU-ID(7004066843) OR AU-ID(7004067163) OR AU-ID(7004073764) OR AU-ID(7004081015) OR AU-ID(7004081585) OR AU-ID(7004083002) OR AU-ID(7004085097) OR AU-ID(7004098829)","Maxime1",0,0
"778","AU-ID(7004108138) OR AU-ID(7004111556) OR AU-ID(7004114460) OR AU-ID(7004119616) OR AU-ID(7004122934) OR AU-ID(7004127952) OR AU-ID(7004128606) OR AU-ID(7004131337) OR AU-ID(7004145974) OR AU-ID(7004148155)","Maxime1",0,0
"779","AU-ID(7004151299) OR AU-ID(7004151707) OR AU-ID(7004155038) OR AU-ID(7004157035) OR AU-ID(7004157305) OR AU-ID(7004169267) OR AU-ID(7004178829) OR AU-ID(7004186088) OR AU-ID(7004191528) OR AU-ID(7004196770)","Maxime1",0,0
"780","AU-ID(7004199532) OR AU-ID(7004200974) OR AU-ID(7004201121) OR AU-ID(7004201261) OR AU-ID(7004207858) OR AU-ID(7004208021) OR AU-ID(7004222751) OR AU-ID(7004225518) OR AU-ID(7004227493) OR AU-ID(7004229264)","Maxime1",0,0
"781","AU-ID(7004234392) OR AU-ID(7004235163) OR AU-ID(7004236169) OR AU-ID(7004237605) OR AU-ID(7004238027) OR AU-ID(7004238603) OR AU-ID(7004240019) OR AU-ID(7004244726) OR AU-ID(7004255383) OR AU-ID(7004259830)","Maxime1",0,0
"782","AU-ID(7004265074) OR AU-ID(7004269475) OR AU-ID(7004273537) OR AU-ID(7004281892) OR AU-ID(7004284772) OR AU-ID(7004288217) OR AU-ID(7004294514) OR AU-ID(7004301145) OR AU-ID(7004305225) OR AU-ID(7004307545)","Maxime1",0,0
"783","AU-ID(7004310846) OR AU-ID(7004310942) OR AU-ID(7004313482) OR AU-ID(7004314102) OR AU-ID(7004321698) OR AU-ID(7004333473) OR AU-ID(7004336019) OR AU-ID(7004336104) OR AU-ID(7004338179) OR AU-ID(7004340186)","Maxime1",0,0
"784","AU-ID(7004347897) OR AU-ID(7004352707) OR AU-ID(7004353611) OR AU-ID(7004354602) OR AU-ID(7004357301) OR AU-ID(7004363047) OR AU-ID(7004371136) OR AU-ID(7004371236) OR AU-ID(7004383496) OR AU-ID(7004383972)","Maxime1",0,0
"785","AU-ID(7004403489) OR AU-ID(7004408742) OR AU-ID(7004409745) OR AU-ID(7004412392) OR AU-ID(7004415608) OR AU-ID(7004419871) OR AU-ID(7004426250) OR AU-ID(7004438602) OR AU-ID(7004448599) OR AU-ID(7004451420)","Maxime1",0,0
"786","AU-ID(7004463403) OR AU-ID(7004473308) OR AU-ID(7004481540) OR AU-ID(7004485456) OR AU-ID(7004485949) OR AU-ID(7004486352) OR AU-ID(7004486667) OR AU-ID(7004486951) OR AU-ID(7004498580) OR AU-ID(7004505937)","Maxime1",0,0
"787","AU-ID(7004510924) OR AU-ID(7004519550) OR AU-ID(7004523297) OR AU-ID(7004533817) OR AU-ID(7004536283) OR AU-ID(7004541840) OR AU-ID(7004544555) OR AU-ID(7004546582) OR AU-ID(7004546915) OR AU-ID(7004552306)","Maxime1",0,0
"788","AU-ID(7004561390) OR AU-ID(7004577002) OR AU-ID(7004577129) OR AU-ID(7004579263) OR AU-ID(7004581241) OR AU-ID(7004590018) OR AU-ID(7004601039) OR AU-ID(7004602469) OR AU-ID(7004614312) OR AU-ID(7004614579)","Maxime1",0,0
"789","AU-ID(7004618125) OR AU-ID(7004624720) OR AU-ID(7004625598) OR AU-ID(7004642106) OR AU-ID(7004652928) OR AU-ID(7004669758) OR AU-ID(7004682702) OR AU-ID(7004685559) OR AU-ID(7004692296) OR AU-ID(7004695807)","Maxime1",0,0
"790","AU-ID(7004701612) OR AU-ID(7004736800) OR AU-ID(7004742251) OR AU-ID(7004748418) OR AU-ID(7004754656) OR AU-ID(7004759734) OR AU-ID(7004768202) OR AU-ID(7004779970) OR AU-ID(7004798698) OR AU-ID(7004804422)","Maxime1",0,0
"791","AU-ID(7004817817) OR AU-ID(7004822955) OR AU-ID(7004825229) OR AU-ID(7004838055) OR AU-ID(7004850729) OR AU-ID(7004864478) OR AU-ID(7004866432) OR AU-ID(7004879116) OR AU-ID(7004900766) OR AU-ID(7004909369)","Maxime1",0,0
"792","AU-ID(7004923617) OR AU-ID(7004927836) OR AU-ID(7004928535) OR AU-ID(7004929260) OR AU-ID(7004931063) OR AU-ID(7004938729) OR AU-ID(7004942451) OR AU-ID(7004943441) OR AU-ID(7004957957) OR AU-ID(7004958804)","Maxime1",0,0
"793","AU-ID(7004996206) OR AU-ID(7005015716) OR AU-ID(7005031359) OR AU-ID(7005033248) OR AU-ID(7005035630) OR AU-ID(7005052048) OR AU-ID(7005055717) OR AU-ID(7005068471) OR AU-ID(7005074118) OR AU-ID(7005080719)","Maxime1",0,0
"794","AU-ID(7005095885) OR AU-ID(7005098718) OR AU-ID(7005099421) OR AU-ID(7005104127) OR AU-ID(7005104728) OR AU-ID(7005108202) OR AU-ID(7005108319) OR AU-ID(7005110856) OR AU-ID(7005112147) OR AU-ID(7005112630)","Maxime1",0,0
"795","AU-ID(7005120975) OR AU-ID(7005122973) OR AU-ID(7005123373) OR AU-ID(7005124320) OR AU-ID(7005133364) OR AU-ID(7005133404) OR AU-ID(7005136177) OR AU-ID(7005136643) OR AU-ID(7005143304) OR AU-ID(7005143930)","Maxime1",0,0
"796","AU-ID(7005152254) OR AU-ID(7005152403) OR AU-ID(7005152640) OR AU-ID(7005155677) OR AU-ID(7005157186) OR AU-ID(7005159929) OR AU-ID(7005160225) OR AU-ID(7005161658) OR AU-ID(7005163697) OR AU-ID(7005166124)","Maxime1",0,0
"797","AU-ID(7005189561) OR AU-ID(7005201685) OR AU-ID(7005204302) OR AU-ID(7005208134) OR AU-ID(7005219431) OR AU-ID(7005227524) OR AU-ID(7005230287) OR AU-ID(7005232911) OR AU-ID(7005234267) OR AU-ID(7005235864)","Maxime1",0,0
"798","AU-ID(7005240959) OR AU-ID(7005244204) OR AU-ID(7005248717) OR AU-ID(7005249195) OR AU-ID(7005249256) OR AU-ID(7005251165) OR AU-ID(7005261519) OR AU-ID(7005265339) OR AU-ID(7005265816) OR AU-ID(7005267854)","Maxime1",0,0
"799","AU-ID(7005269622) OR AU-ID(7005277088) OR AU-ID(7005291473) OR AU-ID(7005293599) OR AU-ID(7005297668) OR AU-ID(7005307014) OR AU-ID(7005317547) OR AU-ID(7005321478) OR AU-ID(7005339213) OR AU-ID(7005342430)","Maxime1",0,0
"800","AU-ID(7005349795) OR AU-ID(7005351475) OR AU-ID(7005356807) OR AU-ID(7005366199) OR AU-ID(7005382224) OR AU-ID(7005390980) OR AU-ID(7005396053) OR AU-ID(7005399347) OR AU-ID(7005401110) OR AU-ID(7005401679)","Maxime1",0,0
"801","AU-ID(7005418284) OR AU-ID(7005440974) OR AU-ID(7005441747) OR AU-ID(7005457049) OR AU-ID(7005458464) OR AU-ID(7005461095) OR AU-ID(7005468303) OR AU-ID(7005474743) OR AU-ID(7005474906) OR AU-ID(7005476104)","Maxime1",0,0
"802","AU-ID(7005495056) OR AU-ID(7005501387) OR AU-ID(7005504033) OR AU-ID(7005506420) OR AU-ID(7005507516) OR AU-ID(7005542242) OR AU-ID(7005547028) OR AU-ID(7005567400) OR AU-ID(7005575541) OR AU-ID(7005576451)","Maxime1",0,0
"803","AU-ID(7005591152) OR AU-ID(7005592913) OR AU-ID(7005611985) OR AU-ID(7005614371) OR AU-ID(7005615315) OR AU-ID(7005622632) OR AU-ID(7005626044) OR AU-ID(7005633979) OR AU-ID(7005642487) OR AU-ID(7005648936)","Maxime1",0,0
